Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
24700	-221.792	-233.5202	11.72818	11.582	0.5455368	0.0879104	0.253176	0.189004	0.11839	0.0697314	0.10726	0.152275	0.154401	0.356081	0.168835	0.126808	0.39588	0.157592	0.0431062	0.15846	0.1275666	0.0300105	0.0509547	0.123762	0.0444143	0.0369119	0.0084934	0.0109848	0.144782	0.0584448	0.248186	0.00260145	0.0163422	0.121119	0.0156184	0.0873746	0.0258127	11.582	0.0421072	0.280608	0.850769	2.82652	0.208747	0.158387	0.195646	0.0574229	0.251685	0.128113	0.1533793	0.1682933
24800	-200.8339	-235.5922	34.75833	20.17808	1.294612	0.0343131	0.0116104	0.0334851	0.0321318	0.0277618	0.0422351	0.044226	0.0409696	0.0306929	0.00312927	0.040495	0.00178382	0.0226391	0.0076696	0.02963501	0.06545851	0.172986	0.116265	0.00614759	0.0331363	0.107978	0.012465	0.00575736	0.0796828	0.164803	0.172559	0.00324341	0.0105781	0.0109028	0.0244608	0.0790348	0.008690407	20.17808	0.191781	0.550371	1.03568	2.22217	0.125301	0.138525	0.286464	0.0554901	0.227392	0.166828	0.07414892	0.1172021
24900	-208.4051	-230.7816	22.37643	14.04131	2.035888	0.0474462	0.0132678	0.00887183	0.0210116	0.0260448	0.117969	0.0564856	0.0745715	0.308541	0.0489372	0.0407583	0.0524423	0.00758678	0.00637051	0.0436268	0.1036733	0.10438	0.0480757	0.0476151	0.0766878	0.0998243	9.46943e-05	0.0324404	0.0517526	0.11243	0.114943	0.0002748	0.00253799	0.0755197	0.183183	0.0502398	0.03119776	14.04131	0.297521	0.658776	1.07086	1.97284	0.202972	0.162991	0.154639	0.0847437	0.308299	0.0863551	0.134871	0.2313155
25000	-212.8655	-243.199	30.3335	35.98869	2.055476	0.0012732	0.00909468	0.0224956	0.0133463	0.0254072	0.0127816	0.0280557	0.018307	0.021227	0.0252446	0.0312915	0.0119306	0.0275993	0.0128016	0.0421907	0.01227199	0.0531484	0.0983781	0.0478179	0.1249	0.0738916	0.0114126	0.0217968	0.0773454	0.142447	0.122124	0.0351595	0.0162606	0.14111	0.0323066	0.00190021	0.03319434	35.98869	0.299808	0.660786	1.07132	1.96809	0.210301	0.274332	0.135333	0.0223785	0.265747	0.0919095	0.04546634	0.7300861
25100	-214.4812	-230.258	15.77676	23.06331	0.8414538	0.0350975	0.00118435	0.0289185	0.0847469	0.047417	0.249539	0.483046	0.00866329	0.0366962	0.0418327	0.266302	0.0499107	0.0125254	0.0365555	0.07672517	0.05933903	0.00925965	0.104884	0.0100451	0.116276	0.0331645	0.00602588	0.020371	0.0512523	0.134448	0.175024	0.00894282	0.0198783	0.0324358	0.0726859	0.205307	0.01325509	23.06331	0.104344	0.423303	0.967811	2.50454	0.129148	0.243997	0.190697	0.0699267	0.27704	0.0891923	0.07259412	0.1825917
25200	-235.8441	-245.1154	9.271264	13.98763	0.281914	0.239789	0.0247529	0.143849	0.00910317	0.242923	0.039653	0.0240992	0.230042	0.422337	0.00578262	0.512776	0.144433	0.0427456	0.00241291	0.1034183	0.1535689	0.0457764	0.0244997	0.0120067	0.193005	0.0969559	0.00786018	0.0629587	0.156558	0.0662942	0.0863126	0.038517	0.0192768	0.00524102	0.170688	0.0140495	0.1186665	13.98763	0.00394315	0.0905215	0.564141	3.34139	0.10598	0.149893	0.182376	0.0761009	0.25247	0.23318	0.2722355	0.4358966
25300	-224.1095	-238.5058	14.39629	15.56427	2.012201	0.098245	0.039881	0.360818	0.0163633	0.0641886	0.0368755	0.0374481	0.0182306	0.0823502	0.240014	0.224734	0.0461451	0.0418314	0.24894	0.1454868	0.128153	0.084377	0.0660417	0.157205	0.0453915	0.0403154	0.0204936	0.156723	0.072183	0.0639258	0.0505657	0.00049238	0.0369931	0.0232753	0.17444	0.00757874	0.01004882	15.56427	0.294727	0.656305	1.07029	1.97868	0.112817	0.195682	0.230578	0.0547852	0.292317	0.113821	0.1382018	0.07271124
25400	-221.4216	-234.3436	12.92198	96.56519	0.8399896	0.14545	0.048456	0.189037	0.110842	0.00747758	0.209272	0.221693	0.0601316	0.0692252	0.0453931	0.0339118	0.00315191	0.0343645	0.0335465	0.0788264	0.02027975	0.0348039	0.0508168	0.026649	0.143344	0.107873	0.0223123	0.00966157	0.00568138	0.39594	0.0972739	0.00892992	0.00346247	0.0444673	0.0371127	0.0116719	0.01948572	96.56519	0.104035	0.422749	0.967448	2.50577	0.127926	0.24918	0.198523	0.0457258	0.280792	0.0978525	0.03976547	0.4900162
25500	-214.1174	-232.6947	18.57723	16.65272	0.8043464	0.0954133	0.0128635	0.0294261	0.111141	0.0331641	0.00205945	0.0598785	0.140336	0.0278374	0.0524129	0.0342375	0.0074436	0.271937	0.101409	0.0618476	0.191532	0.108856	0.0205569	0.00105261	0.0837779	0.0840367	0.00363945	0.0853423	0.116087	0.109155	0.139085	0.00166009	0.0157843	0.0161859	0.0578149	0.156966	0.02997473	16.65272	0.0964833	0.408878	0.958152	2.53649	0.10486	0.139653	0.230797	0.0847172	0.267077	0.172896	0.2215067	0.135322
25600	-201.1333	-227.8071	26.67384	78.24325	1.841832	0.0171362	0.00673488	0.0149843	0.0639642	0.00765643	0.0139127	0.0844215	0.0442099	0.0198121	0.0170308	0.00987976	0.0813933	0.00786309	0.00980771	0.03523925	0.03034546	0.0298962	0.0362491	0.0311831	0.0274988	0.136382	0.0127661	0.112934	0.00476626	0.15786	0.162921	0.00462723	0.0165499	0.0740521	0.0509244	0.141389	0.0175866	78.24325	0.273634	0.637066	1.06548	2.02382	0.139189	0.194804	0.203215	0.0573509	0.27058	0.13486	0.04793205	0.3669068
25700	-228.5308	-237.5583	9.027504	10.39006	0.479621	0.182928	0.744298	0.100519	0.512771	0.1547	0.122814	0.278183	0.472895	0.0616882	0.276429	0.0214729	0.0438954	0.178075	0.0786004	0.2205925	0.07867745	0.0686563	0.136789	0.12932	0.0571319	0.045751	0.0217695	0.0108085	0.060032	0.00510269	0.216673	0.00757522	0.0696264	0.093509	0.0216512	0.0556034	0.02156645	10.39006	0.0296756	0.238404	0.804854	2.92707	0.160787	0.176927	0.242486	0.04853	0.273094	0.0981764	0.1002439	0.2151398
25800	-215.5715	-230.5771	15.00555	27.47295	2.548246	0.0843273	0.0145705	0.15927	0.0299865	0.0451387	0.0397053	0.14099	0.0688573	0.194683	0.00326672	0.0740859	0.0360457	0.0339877	0.117937	0.04404377	0.03595585	0.0891358	0.0357575	0.0466025	0.0127077	0.226934	0.00635271	0.0893587	0.0330065	0.222829	0.110423	0.00127653	0.00305054	0.00848676	0.0564293	0.0576495	0.02976123	27.47295	0.350984	0.70299	1.07916	1.86687	0.209592	0.152485	0.217937	0.0746248	0.219399	0.125962	0.06571708	0.452869
25900	-235.7589	-239.4096	3.650699	20.13746	0.5834899	0.788425	0.165941	0.530116	0.181324	0.21837	0.0870187	0.193884	0.393343	0.195173	0.0619817	0.0426586	0.74567	0.0294413	0.18326	0.2308968	0.0804537	0.102235	0.00122325	0.00434101	0.0349953	0.074615	0.0120645	0.158974	0.0524417	0.179644	0.107402	0.0108638	0.0174456	0.00865265	0.054091	0.181012	0.01154215	20.13746	0.0497216	0.302969	0.872656	2.77465	0.149534	0.17702	0.226441	0.0293293	0.303695	0.113982	0.09199585	0.1254638
26000	-213.7018	-231.8726	18.1708	15.50249	1.318689	0.143546	0.0206082	0.145516	0.0329032	0.0373132	0.0105236	0.317477	0.0366714	0.0305636	0.13275	0.359353	0.00355233	0.0490722	0.046478	0.08589683	0.05230357	0.0392093	0.0312073	0.0877412	0.18896	0.143619	0.00692739	0.0189541	0.0458066	0.138289	0.0428092	0.00975494	0.0146199	0.0504458	0.0521997	0.129457	0.02790124	15.50249	0.195907	0.555304	1.03773	2.21106	0.0975965	0.194516	0.279395	0.104944	0.236668	0.0868799	0.08020481	0.3478749
26100	-196.3223	-239.4647	43.14241	146.6802	2.69357	0.00151435	0.00410515	0.00184081	0.00528083	0.00620427	0.00578015	0.0076181	0.00455106	0.0103232	0.00186124	0.0203832	0.00164979	0.0013421	0.000222663	0.007748469	0.01377839	0.0522613	0.0274474	0.137142	0.0578091	0.0524826	0.00303008	0.00806553	0.114767	0.210533	0.114837	0.0127707	0.0377814	0.045679	0.022798	0.102595	0.002312317	146.6802	0.364073	0.713014	1.08052	1.84239	0.27781	0.152705	0.254148	0.0336572	0.17295	0.108729	0.01609071	0.1437051
26200	-228.2084	-232.4148	4.206419	3.533643	0.9995074	0.291478	0.0242353	0.261244	0.0587309	0.960198	0.0650421	0.443714	0.359461	0.378312	0.0191719	0.12258	0.256977	0.72821	0.631271	0.3110042	0.2525686	0.0755413	0.0102054	0.092012	0.0932153	0.0327206	0.00939927	0.011276	0.0787673	0.100127	0.153455	0.0310178	0.000980042	0.0219031	0.17971	0.10967	0.05727096	3.533643	0.136855	0.476604	0.999918	2.38662	0.154386	0.195721	0.246867	0.0225548	0.251326	0.129146	0.3098395	0.1848407
26300	-212.019	-235.7258	23.70683	30.5102	0.8850716	0.00792944	0.0182801	0.0887674	0.0730195	0.0586971	0.010408	0.188317	0.0224382	0.0058453	0.0900465	0.052984	0.0542976	0.0101572	0.0192324	0.04192448	0.05242286	0.0306557	0.176244	0.00430203	0.0126022	0.0368359	0.00720804	0.137496	0.0432711	0.00722062	0.270808	0.00567418	0.0741254	0.0117546	0.0663891	0.115413	0.009827605	30.5102	0.113491	0.439257	0.978001	2.46925	0.162938	0.198792	0.225243	0.025551	0.297879	0.0895971	0.06225047	0.157872
26400	-215.777	-233.3763	17.59931	4.625037	1.875669	0.125561	0.0572218	0.0655192	0.0369362	0.409182	0.0500459	0.0398629	0.0578433	0.103288	0.0991563	0.0010268	0.149808	0.367894	0.123457	0.1427453	0.07646544	0.133337	0.0294359	0.0331462	0.063719	0.217203	0.0210787	0.0582638	0.0573736	0.0984945	0.0752422	0.0061496	0.0168269	0.060039	0.0295415	0.100149	0.17106	4.625037	0.277967	0.641106	1.06654	2.01438	0.156677	0.194821	0.221039	0.0784735	0.225623	0.123366	0.2475254	0.6910805
26500	-224.1363	-237.5317	13.3954	21.49546	0.4869467	0.0341662	0.0507211	0.434373	0.0759274	0.0297559	0.0149815	0.23585	0.0133871	0.244591	0.0321061	0.125925	0.165863	0.253421	0.0340319	0.1290328	0.04396819	0.0290384	0.156029	0.0185123	0.050849	0.111219	0.0918771	0.237577	0.0494317	0.0613699	0.0437979	0.00201987	0.00263616	0.0329316	0.0632508	0.0494608	0.01794812	21.49546	0.0309946	0.243309	0.810533	2.91516	0.161255	0.192134	0.208753	0.084189	0.240405	0.113265	0.06191631	0.2898771
26600	-235.0902	-242.7378	7.647587	44.48668	0.6254406	0.0893401	0.298026	0.302459	0.18498	0.0770403	0.277802	0.146764	0.0995384	0.0873816	0.0846108	0.0994661	0.00456675	0.116993	0.023132	0.1977565	0.02882953	0.00258244	0.0473786	0.213324	0.0582431	0.0450641	0.0487746	0.0516262	0.0543544	0.0613054	0.0295327	0.000207639	0.0297606	0.20706	0.000381756	0.150404	0.009091326	44.48668	0.058394	0.326121	0.893763	2.72172	0.157319	0.173631	0.326863	0.0676305	0.203511	0.0710449	0.03792086	0.2397447
26700	-223.4663	-234.9612	11.49492	21.98087	0.5618377	0.126365	0.0223635	0.332928	0.0820247	0.0714155	0.136227	0.281745	0.0542489	0.0129974	0.205045	0.0134218	0.0512852	0.0611809	0.0371696	0.1058567	-0.02275409	0.0288673	0.144536	0.0180907	0.0760495	0.0982969	0.0158718	0.0124971	0.0570837	0.123507	0.1832	0.0564523	0.0186443	0.00954332	0.0525557	0.104805	0.1595807	21.98087	0.0453452	0.290382	0.860527	2.80375	0.159294	0.164876	0.242666	0.0587889	0.225903	0.148472	0.1368266	1.166299
26800	-201.275	-232.999	31.724	35.89008	0.7912708	0.0089531	0.0175751	0.00665238	0.100763	0.0245662	0.012412	0.0544416	0.0116782	0.00413525	0.00692655	0.0628599	0.0247914	0.0190457	0.0229424	0.029368	0.04043598	0.0449643	0.0734309	0.117808	0.0719041	0.0134056	0.013678	0.0574366	0.0406248	0.0215486	0.200164	0.00754929	0.0351811	0.0150261	0.152396	0.134883	0.002446454	35.89008	0.0936999	0.403596	0.954506	2.5482	0.121146	0.201609	0.184432	0.0913365	0.254804	0.146673	0.04288243	0.05705026
26900	-203.8486	-235.8365	31.98789	48.83177	4.491608	0.0245091	0.00409723	0.0352255	0.0172857	0.0283792	0.00664125	0.0490185	0.0567141	0.0025906	0.00442451	0.0184261	0.00995644	0.00690511	0.00888183	0.01489244	0.03136613	0.112977	0.090181	0.100977	0.0836733	0.0605559	0.0295685	0.0229315	0.0205812	0.0747868	0.090384	0.0166741	0.0023586	0.0287474	0.203512	0.0620909	0.003357958	48.83177	0.479486	0.79066	1.08405	1.6458	0.109343	0.197458	0.22344	0.104746	0.261951	0.103063	0.03472409	0.09670399
27000	-194.9153	-230.0378	35.12249	173.1936	1.371935	0.00849957	0.0163235	0.0115462	0.0198287	0.0191665	0.00506231	0.0362956	0.0347797	2.26584e-05	0.0160544	0.000957041	0.00125555	0.00229298	0.00322941	0.01450695	0.005294948	0.184956	0.0198735	0.0811042	0.0949595	0.149652	0.00224618	0.0488153	0.0011531	0.150651	0.103406	0.0035057	0.00678671	0.0257415	0.107502	0.0196478	0.004640901	173.1936	0.204844	0.565753	1.04192	2.18748	0.104615	0.151839	0.225308	0.0307736	0.391818	0.0956462	0.009935849	0.4670865
27100	-208.2441	-230.7266	22.48243	7.125987	4.557097	0.0105201	0.000887093	0.0125035	0.0372842	0.099805	0.0265788	0.12033	0.12428	8.14378e-05	0.0986576	0.0375534	0.208977	0.07661	0.121055	0.06482008	0.1333202	0.00597049	0.0501695	0.213665	0.09643	0.208458	0.0018015	0.00264777	0.055257	0.21657	0.0356009	0.00686569	0.0046275	0.0152313	0.0210648	0.0656399	0.04839742	7.125987	0.482573	0.79251	1.08398	1.64094	0.141697	0.168567	0.307835	0.0646648	0.179922	0.137314	0.1817176	0.2663331
27200	-221.1254	-239.4054	18.27995	17.1909	0.9585558	0.106695	0.284432	0.097415	0.0170188	0.107326	0.128549	0.277678	0.152213	0.0447251	0.141042	0.0208853	0.00713796	0.0273625	0.00746213	0.1080751	0.05441853	0.0426659	0.046484	0.00267342	0.0173246	0.0972266	0.0242982	0.158669	0.0185176	0.0729429	0.0539965	0.00571462	0.100913	0.00863584	0.176626	0.173312	0.002233508	17.1909	0.128612	0.46393	0.992778	2.41468	0.188742	0.135055	0.201781	0.0481912	0.303778	0.122453	0.05665204	0.03942502
27300	-203.7179	-233.2133	29.4954	75.69683	1.246093	0.00473728	0.00370075	0.00768801	0.0088541	0.00233991	0.00139843	0.16469	0.018863	0.0266489	0.0166771	0.00141426	0.0196673	0.012531	0.00224632	0.03296364	0.004082128	0.0798051	0.0350104	0.15416	0.070034	0.106454	0.0248212	0.0238616	0.0147123	0.106758	0.18933	0.0218607	0.024686	0.0533598	0.0330932	0.0620538	0.007640966	75.69683	0.183307	0.540005	1.03124	2.24545	0.179944	0.160066	0.306082	0.0511453	0.192949	0.109813	0.01172309	0.6517875
27400	-225.9057	-238.5536	12.64786	32.38962	0.4090308	0.0757308	0.0172586	0.167924	0.0546475	0.116922	0.0743439	0.222489	0.0292061	0.000753116	0.007989	0.0922837	0.0810234	0.0787855	0.56963	0.09978525	0.0420817	0.159627	0.0708335	0.0608004	0.0489667	0.0685918	0.00953868	0.0378494	0.219096	0.0487386	0.183063	0.00450231	0.0659671	0.00388743	0.017372	0.00116727	0.0002199215	32.38962	0.0180385	0.188469	0.740871	3.05262	0.191449	0.118255	0.170286	0.092628	0.284405	0.142978	0.04230162	0.00519889
27500	-244.4603	-239.1473	-5.313025	31.9772	0.2549329	0.196684	0.0245221	0.645646	0.118105	0.0315058	0.0962006	1.04001	0.177566	0.0886924	0.860533	0.0355432	1.18109	0.156384	0.352023	0.3202695	0.04565923	0.0490172	0.0331452	0.0710042	0.162858	0.0194093	0.0158193	0.0407655	0.0506556	0.133489	0.0750477	0.00677051	0.0504306	0.158728	0.0588278	0.0740317	0.02726087	31.9772	0.00234967	0.0702748	0.511774	3.4156	0.160579	0.211437	0.199373	0.0298732	0.260805	0.137933	0.0729201	0.3738458
27600	-206.6902	-235.3907	28.70041	82.97669	0.6168021	0.0289988	0.0225677	0.00256088	0.0105406	0.00503266	0.00415781	0.0318585	0.0141998	0.000749975	0.0143354	0.0179912	0.0493512	0.0592868	0.0481743	0.02228485	0.01336801	0.0249493	0.00215025	0.0793043	0.104468	0.00499139	0.0158078	0.00844654	0.10876	0.0768869	0.0876459	0.00420746	0.0105096	0.131247	0.012021	0.328605	0.01301865	82.97669	0.0565909	0.321484	0.889655	2.73227	0.158617	0.155236	0.223989	0.0386943	0.322675	0.100788	0.02638665	0.49338
27700	-221.8688	-233.7234	11.85461	15.3176	1.747466	0.0149563	0.0198654	0.201512	0.0190333	0.0395615	0.220402	0.0789105	0.0167355	0.413691	0.0449385	0.0693298	0.305385	0.15175	0.210809	0.08240336	0.05275181	0.190671	0.0687829	0.0374914	0.117589	0.0666515	0.00256177	0.0102788	0.0134837	0.135634	0.148414	0.0152121	0.00421376	0.0218878	0.105981	0.0611481	0.02648476	15.3176	0.261146	0.625159	1.06216	2.05153	0.117618	0.201334	0.152811	0.0338787	0.363928	0.13043	0.07923657	0.3342492
27800	-215.1208	-233.2486	18.12784	13.21577	1.524144	0.138861	0.0816204	0.145465	0.0204735	0.164066	0.169667	0.188451	0.0922631	0.11092	0.0575882	0.0249337	0.0812496	0.000190366	0.0162517	0.1339467	0.05126997	0.212694	0.0514069	0.199344	0.00175373	0.0466426	0.0245101	0.0283849	0.0670471	0.111181	0.0426025	0.00117755	0.00856883	0.072586	0.114208	0.0178929	0.0186929	13.21577	0.229028	0.592526	1.05181	2.12664	0.186063	0.153185	0.245489	0.0422053	0.255968	0.117089	0.06996286	0.2671831
27900	-201.491	-229.414	27.92302	14.85736	0.9380262	0.0806651	0.000506476	0.0238264	0.0592624	0.0247194	0.147969	0.00511547	0.0404182	0.0207128	0.0804331	0.0558743	0.0305111	0.0451841	0.0168808	0.07784387	0.04114046	0.0135132	0.01123	0.166792	0.0736505	0.0551734	0.0209118	0.0224197	0.0445825	0.125255	0.251923	0.00508128	0.0098136	0.0320135	0.0367003	0.130941	0.0003409279	14.85736	0.124429	0.457297	0.988921	2.42935	0.150018	0.192022	0.207012	0.0501646	0.272001	0.128782	0.04148138	0.008218816
28000	-201.942	-232.4527	30.51071	24.71578	0.5035506	0.0303509	0.0246647	0.0580717	0.0206635	0.042189	0.0341419	0.012591	0.0518366	0.00114158	0.00459738	0.0158906	0.0838142	0.0956689	0.0659621	0.04011473	0.0390728	0.124329	0.0504947	0.0679171	0.155326	0.0656717	0.000933083	0.0597227	0.0314197	0.0399518	0.102739	0.00147582	0.0190062	0.000167183	0.227288	0.0535585	0.001268971	24.71578	0.0340477	0.254228	0.822835	2.88889	0.138104	0.222164	0.231177	0.0952828	0.216999	0.0962733	0.04034177	0.03145552
28100	-207.1978	-235.7923	28.59455	27.40895	1.111595	0.00894687	0.0356254	0.0108462	0.0117153	0.0339776	0.00472141	0.0674087	0.0482967	0.0528183	0.0603955	0.026576	0.0102257	0.0438796	0.0713356	0.05090617	0.07634186	0.145149	0.115559	0.105096	0.0357731	0.0618776	0.0234088	0.036152	0.0802823	0.0939554	0.119542	0.00115329	0.021744	0.0262965	0.104711	0.0293002	0.004974204	27.40895	0.158667	0.507903	1.01628	2.31715	0.141669	0.128999	0.228123	0.0703837	0.338638	0.0921862	0.08131606	0.06117123
28200	-217.4361	-237.2385	19.8024	114.4475	0.2063862	0.00508835	0.0722727	0.0336918	0.0458578	0.0977647	0.019891	0.0331731	0.00475576	0.00460273	0.0449613	0.0447654	0.0452411	0.00853537	0.0806502	0.04521804	0.001557033	0.0058043	0.0241195	0.00729332	0.00915494	0.147518	0.00477418	0.0443594	0.209923	0.163441	0.0905448	0.00027904	0.000882107	0.01424	0.0330406	0.244626	0.03743691	114.4475	0.000657713	0.037539	0.400119	3.56168	0.178701	0.134355	0.21415	0.10728	0.280061	0.0854538	0.03899395	0.9600699
28300	-210.9958	-233.886	22.89024	34.62768	2.843096	0.0746166	0.0711969	0.0318592	0.0279306	0.0705337	0.0010983	0.020449	0.133631	0.131564	0.0263202	0.0882907	0.0367029	0.00419391	0.00909202	0.04728183	0.02981788	0.0946802	0.0133119	0.0211126	0.119624	0.12051	0.00636623	0.0466056	0.0553546	0.0979634	0.134807	0.00976662	0.00154262	0.00423503	0.119222	0.154898	0.001596835	34.62768	0.376747	0.722453	1.08162	1.81918	0.0967518	0.195181	0.268607	0.0276514	0.269624	0.142185	0.03141472	0.0508308
28400	-215.6297	-243.9031	28.27339	30.39788	4.329967	0.00749396	0.0173944	0.057906	0.0204117	0.00578366	0.0196917	0.082792	0.0368947	0.00734694	0.00983417	0.0427206	0.0715943	0.0231196	0.0254592	0.02762461	0.06335824	0.0421402	0.0183976	0.0693246	0.192528	0.0287997	0.0342137	0.0514325	0.0447536	0.120034	0.0628691	0.0348356	0.0179969	0.00137585	0.0525599	0.228739	0.02841432	30.39788	0.471619	0.785899	1.08422	1.65826	0.177325	0.18382	0.156701	0.15556	0.20537	0.121224	0.09177256	0.3096168
28500	-213.5231	-234.8335	21.31035	11.17237	0.7343127	0.146991	0.0458374	0.0364073	0.133617	0.0636844	0.0216395	0.220643	0.111186	0.0944577	0.0656253	0.0545125	0.0663068	0.146097	0.0161632	0.09944148	0.04387303	0.133501	0.0202807	0.0687107	0.0244033	0.131755	0.0150865	0.00706349	0.200467	0.10944	0.0302946	0.00494474	0.0245963	0.076141	0.0439863	0.109329	0.0208029	11.17237	0.0815273	0.37928	0.936949	2.60224	0.174153	0.0922018	0.281683	0.0625645	0.270172	0.119226	0.06467593	0.3216482
28600	-186.2242	-228.4583	42.23413	311.7605	1.569862	0.000459015	0.00194091	0.00122989	0.00350548	0.00664594	0.000957267	0.02	0.004207	0.000327658	0.00140722	0.00948501	0.00241065	0.00192531	0.00247649	0.003115654	-5.071945e-05	0.012678	0.11783	0.0218836	0.175889	0.24295	0.0111803	0.0287223	0.00755309	0.0981036	0.057734	0.00412356	0.00446481	0.0441536	0.152061	0.0206727	0.00914855	311.7605	0.235916	0.599786	1.05427	2.11002	0.118845	0.176695	0.224056	0.0517679	0.290554	0.138081	0.00909783	1.005575
28700	-222.0852	-236.2056	14.12037	16.96785	0.7866715	0.0530999	0.373407	5.62091e-05	0.0996962	0.0243546	0.0994263	0.0889283	0.262439	0.0764968	0.0499025	0.155552	0.186962	0.244533	0.210372	0.1736676	0.105248	0.0452613	0.0806078	0.0977297	0.0567202	0.086335	0.00441982	0.149423	0.0808363	0.0769676	0.0603472	0.0378678	0.00804712	0.0221656	0.0758942	0.117377	0.01654422	16.96785	0.0927195	0.401712	0.953192	2.55238	0.201775	0.169074	0.209355	0.0796257	0.235849	0.104322	0.1217922	0.1358397
28800	-220.4395	-235.7841	15.3446	9.363489	0.4356698	0.196328	0.12309	0.251082	0.121204	0.0245492	0.270777	0.224509	0.0162027	0.00515035	0.0496329	0.059756	0.00890484	0.27323	0.0942217	0.112208	0.004825921	0.0738651	0.0390287	0.112326	0.00752497	0.050841	0.00622403	0.04686	0.0821977	0.174135	0.186136	0.00512216	0.00487046	0.00676078	0.16168	0.0424277	0.0889571	9.363489	0.0221786	0.207864	0.767165	3.00279	0.117661	0.201101	0.300139	0.0595073	0.234803	0.0867891	0.09378302	0.9485416
28900	-216.3157	-230.0038	13.68805	13.55077	1.20833	0.18886	0.0352054	0.0325825	0.0587639	0.239819	0.057604	0.245682	0.00014051	0.0441189	0.439551	0.164033	0.0356601	0.0339703	0.153803	0.1118863	0.08927267	0.0613188	0.0196505	0.0875042	0.0586319	0.0433484	0.0153537	0.184125	0.0338774	0.166845	0.137717	0.00282543	0.0136696	0.0266908	0.100306	0.0481358	0.06376147	13.55077	0.176559	0.531517	1.02746	2.26446	0.151723	0.164502	0.215275	0.048196	0.309474	0.11083	0.1530341	0.4166487
29000	-209.4021	-229.7641	20.36199	21.08675	2.816545	0.0969777	0.117151	0.0131819	0.0573436	0.0330482	0.100285	0.196995	0.0791885	0.0142222	0.0297481	0.0340524	0.0302788	0.0157647	0.0385751	0.04514173	0.08861517	0.155732	0.00398056	0.201916	0.0706569	0.190446	0.0294073	0.00546993	0.0161535	0.0665724	0.111147	0.000308129	0.000900673	0.0166626	0.0120851	0.118561	0.0117153	21.08675	0.374552	0.720837	1.08145	1.82316	0.131173	0.134069	0.263415	0.082426	0.273531	0.115385	0.1003305	0.1167671
29100	-207.7534	-236.7025	28.9491	25.45259	1.615986	0.00801053	0.0835829	0.0300705	0.0692309	0.0060179	0.0433031	0.0224672	0.0224509	0.0013337	0.0161493	0.0288277	0.0314118	0.056047	0.0763237	0.03516602	0.07275979	0.115273	0.0633044	0.029718	0.132067	0.0970867	0.0184034	0.0232086	0.096986	0.0333006	0.14753	0.0262167	0.0171426	0.0612708	0.0271034	0.111389	0.01873614	25.45259	0.242697	0.606789	1.05656	2.09395	0.152536	0.137951	0.20431	0.115893	0.220852	0.168458	0.09149593	0.2047756
29200	-211.3425	-235.0266	23.68414	27.22496	1.223616	0.0343004	0.0274967	0.019678	0.0295458	0.018641	0.0256613	0.209611	0.169382	0.0740047	0.00171343	0.0306046	0.029429	0.0301415	0.00649876	0.06802191	0.0282345	0.0282384	0.0264555	0.103274	0.0503776	0.0123232	0.0433587	0.00259396	0.0579712	0.065454	0.378089	0.00313958	0.0349238	0.057228	0.0298731	0.1067	0.001336837	27.22496	0.179307	0.534999	1.02903	2.25667	0.127236	0.154618	0.22768	0.0416155	0.2883	0.16055	0.02957134	0.04520717
29300	-237.9257	-237.8681	-0.0575169	16.47122	0.6083372	0.254923	0.0146724	0.215869	0.00773651	0.0103198	0.0403638	0.616571	1.22083	1.04692	0.0819975	0.0293028	0.059957	0.40615	0.193142	0.2866146	0.08355323	0.0244569	0.0633001	0.00666968	0.0380775	0.0996901	0.0104303	0.0955008	0.0228849	0.120398	0.0870643	0.0507212	0.0228632	0.0424342	0.223451	0.092058	0.03279258	16.47122	0.0548321	0.316875	0.885513	2.74278	0.201011	0.204085	0.158766	0.0865986	0.222919	0.12662	0.1163458	0.2818544
29400	-208.4506	-233.4463	24.99569	9.287399	2.324668	0.0243343	0.0526322	0.0805495	0.0824633	0.0888044	0.139627	0.118093	0.0153335	0.0449872	0.134274	0.023611	0.00752235	0.105576	0.0320544	0.06994816	0.1422177	0.117476	0.123953	0.06403	0.0833007	0.0131346	0.0109541	0.0449261	0.0483694	0.0535209	0.191208	0.0141765	0.0728716	0.083473	0.00285905	0.0757466	0.003028779	9.287399	0.329177	0.685623	1.07633	1.90886	0.186848	0.189866	0.250671	0.04584	0.231382	0.0953933	0.1452465	0.02085268
