Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-233.1196	-234.7746	1.655	2.785673	1.472618	0.0141353	0.002876	0.0773321	0.00202136	0.0161883	0.0717016	0.158643	0.0482894	0.0871523	0.0151462	0.00794378	0.0193899	0.055604	0.0786437	0.00317593	0.00485491	0.03143427	0.002318912	0.163036	0.0678955	0.166248	0.00216376	0.0498654	0.117108	0.0720312	0.0316284	0.170638	0.0424396	0.0194999	0.0638167	0.00746053	0.00996176	0.0162082	0.2080779	2	55.19609	0.0393831	0.221061	0.583934	1.04877	2.14623	0.193803	0.152641	0.126525	0.0753787	0.393074	0.058578	0.2103968	0.9889784
1100	-248.3231	-236.479	-11.84406	7.635172	3.465582	0.0221416	0.024999	0.130229	0.110403	0.0144708	0.0652065	0.0303981	0.0714954	0.145683	0.0503222	0.0861296	0.0132345	0.0699104	0.179511	0.0565356	0.00258423	0.07703362	0.0011408	0.0587748	0.0493386	0.1561	0.00154341	0.00561596	0.0717888	0.0938373	0.164503	0.158241	0.0365297	0.0104555	0.0273304	0.0161765	0.12329	0.0264755	0.08778621	3	80.27404	0.04250402	0.422355	0.754432	1.08402	1.7392	0.16769	0.220933	0.226144	0.108825	0.211042	0.0653671	0.08892701	0.9871715
1200	-256.1878	-234.992	-21.19579	2.427888	5.890674	0.0204845	0.0191952	0.413993	0.0381893	0.416583	0.00141051	0.162196	0.066928	0.0893145	0.11898	0.146303	0.15114	0.135045	0.36821	0.0729694	0.0578727	0.08095125	-0.04413028	0.173152	0.00965195	0.113566	0.00420436	0.121959	0.0241096	0.156994	0.0756038	0.0637468	0.0775125	0.00766881	0.0632222	0.0280229	0.0344122	0.046174	0.1606917	2	53.45192	0.09215969	0.535334	0.822593	1.0815	1.56057	0.248762	0.208268	0.162662	0.0747993	0.255508	0.0499999	0.1165614	1.378601
1300	-241.9695	-232.819	-9.15051	2.747828	1.695214	0.0991108	0.0492104	0.142531	0.00790101	0.197786	0.0272465	0.0261588	0.038234	0.0110232	0.0668768	0.082191	0.00415076	0.213592	0.0505946	0.0974559	0.220636	0.06188085	-0.0622927	0.126605	0.0395801	0.160568	0.00632374	0.0228799	0.0923433	0.0550149	0.0931331	0.0239485	0.145606	0.0107364	0.164443	0.00757245	0.0276678	0.0235772	0.2487214	2	56.34167	0.04022783	0.253966	0.618124	1.06009	2.06782	0.150677	0.228607	0.175596	0.108072	0.278847	0.0582005	0.1864287	1.334137
1400	-252.1632	-237.0027	-15.16056	4.64166	1.05265	0.177581	0.137358	0.0886652	0.0163972	0.226202	0.041621	0.0355902	0.110822	0.120033	0.127487	0.0101014	0.0457195	0.338436	0.731493	0.126907	0.032447	0.1532672	-0.03390943	0.0880626	0.0955244	0.255354	0.000778766	0.0211851	0.024965	0.188844	0.0276385	0.0514741	0.0159396	0.0030231	0.0656934	0.048201	0.102887	0.0104291	0.1537167	2	56.34812	0.06175376	0.147338	0.492024	1.0082	2.35243	0.187869	0.154082	0.137539	0.100124	0.321512	0.0988751	0.1198072	1.283033
1500	-262.7105	-241.6722	-21.03828	2.107773	3.405541	0.511668	0.0252585	0.126124	0.0412634	0.159522	0.0754809	0.112006	0.206908	0.574008	0.0418682	0.195242	0.0658492	0.175523	0.0666933	0.272482	0.0605818	0.1283158	-0.007572352	0.120462	0.0364829	0.0282363	0.00781598	0.0315422	0.0279772	0.0497318	0.0871422	0.0573335	0.0765141	0.0126323	0.0594765	0.0378212	0.263566	0.103266	0.1110427	2	64.0125	0.02743258	0.41839	0.751768	1.0839	1.74594	0.234551	0.18167	0.184035	0.133849	0.195952	0.0699428	0.1034703	1.073184
1600	-255.4643	-240.165	-15.29925	1.842036	1.946674	0.0163986	0.0417835	0.0595701	0.0706573	0.0326128	0.361162	0.241356	0.199683	0.164666	0.130961	0.239	0.0539185	0.0939245	0.0610422	0.125189	0.0723894	0.1121628	0.03191829	0.065824	0.0210308	0.178221	0.000816864	0.0159378	0.106757	0.0733624	0.0159496	0.0121414	0.102998	0.0397974	0.20209	0.0486652	0.0489714	0.0674376	0.1751531	2	50.78388	0.01598764	0.286825	0.649221	1.0686	1.99536	0.103156	0.267527	0.158559	0.138095	0.280415	0.0522465	0.2070714	0.8458585
1700	-241.5916	-235.0254	-6.566197	1.336676	2.231249	0.0349753	0.0193887	0.273989	0.014688	0.0386535	0.0793753	0.0315683	0.0834243	0.025917	0.0426987	0.113125	0.00240556	0.0679919	0.148472	0.322754	0.0406942	0.07893663	0.0240336	0.0647707	0.0105079	0.164316	0.00166376	0.000820423	0.14176	0.123058	0.10597	0.168441	0.0330742	0.0102154	0.0634738	0.0468145	0.0266666	0.0384472	0.1650734	2	50.17719	0.03538076	0.3194	0.677548	1.07483	1.92822	0.147529	0.177239	0.18559	0.129204	0.236502	0.123935	0.189107	0.8729101
1800	-257.1507	-236.0222	-21.12849	0.9577095	1.706194	0.0262808	0.104702	0.297503	0.025812	0.201322	0.146812	0.0731876	0.57656	0.0429597	0.332117	0.00690722	0.1184	0.0369793	0.109666	0.218317	0.272681	0.1661648	0.03386119	0.0971093	0.0835297	0.0723641	0.00629272	0.0224906	0.0187725	0.126634	0.114184	0.0452506	0.106069	0.00687787	0.0921411	0.0256633	0.143503	0.0391193	0.2441116	2	60.61341	0.01758424	0.255491	0.61963	1.06054	2.06434	0.198737	0.187977	0.130218	0.103922	0.324149	0.0549982	0.2779728	0.8781852
1900	-241.395	-231.9702	-9.424867	10.22601	5.516025	0.00247365	0.0021148	0.0206465	0.032278	0.032807	0.00406399	0.0452589	0.0517351	0.0304585	0.10676	0.0381282	0.0443805	0.359034	0.00421755	0.0671889	0.0200641	0.06257202	0.0006025974	0.0523159	0.0412364	0.143465	0.00148967	0.0455196	0.0491201	0.029821	0.0478736	0.0352793	0.108835	0.00275714	0.256163	0.0409986	0.128133	0.0169935	0.172519	2	52.7165	0.04900913	0.522194	0.81536	1.08231	1.58014	0.149998	0.205121	0.143052	0.0415059	0.396023	0.0642999	0.1731216	0.9965192
2000	-248.3093	-233.3586	-14.95065	2.713769	2.362463	0.0103196	0.0512494	0.138704	0.0886722	0.154394	0.0343065	0.256857	0.000926443	0.0658961	0.0731308	0.420749	0.0238527	0.198886	0.0813205	0.193858	0.0319644	0.09547211	-0.01664315	0.104948	0.0534225	0.0855649	0.0112645	0.0298748	0.0342185	0.136142	0.139107	0.011744	0.013744	0.0238393	0.0988516	0.0197859	0.223884	0.0136079	0.1612966	1	52.68591	0.01449566	0.333017	0.688744	1.07688	1.90136	0.187357	0.23516	0.197915	0.0987677	0.20198	0.0788209	0.1446534	1.115055
2100	-239.7363	-237.0828	-2.653583	6.137726	1.884607	0.0202088	0.00222895	0.0825242	0.0150625	0.078293	0.031275	0.0522534	0.0433633	0.0756181	0.151862	0.0598384	0.0351552	0.103923	0.00110028	0.0361911	0.177607	0.07500726	0.003697766	0.214836	0.0678796	0.325207	0.00284943	0.0338985	0.0547605	0.092635	0.0387171	0.0231377	0.0161439	0.00696125	0.0516652	0.0358967	0.0260478	0.00936422	0.1505528	2	51.91608	0.06285966	0.2791	0.642154	1.06681	2.01193	0.082052	0.185477	0.160768	0.083367	0.381241	0.107096	0.1542506	0.9760275
2200	-249.8874	-240.0704	-9.816987	2.256239	3.264673	0.00856989	0.0244321	0.0722387	0.112677	0.0620043	0.0947788	0.132975	0.0591426	0.0443083	0.0307574	0.0430195	0.184934	0.0546255	0.134076	0.0428506	0.15523	0.08877785	-0.004264258	0.0437944	0.0350013	0.0668753	0.0073759	0.110906	0.065033	0.178788	0.0238732	0.139429	0.0703985	0.0025974	0.169508	0.0422233	0.0243063	0.0198895	0.1156009	2	50.34349	0.03610383	0.408755	0.745204	1.08354	1.7625	0.250986	0.159962	0.225454	0.0910853	0.202481	0.0700327	0.1113366	1.038301
2300	-256.8467	-236.9031	-19.9436	2.648797	3.211976	0.00668087	0.00454496	0.00791543	0.0807199	0.277849	0.0164605	0.0572478	0.0729554	0.146536	0.00154291	0.0628536	0.00926568	0.540511	0.412715	0.00314321	0.0174077	0.1140291	-0.007101838	0.086148	0.00264148	0.0757323	0.00043591	0.102799	0.0361687	0.092842	0.0306155	0.0675475	0.36221	0.0096164	0.11032	0.0155799	0.00694009	0.000403363	0.1195819	0	58.83981	0.02480027	0.405024	0.742628	1.08338	1.76897	0.181312	0.172151	0.120484	0.0869794	0.317687	0.121387	0.11248	1.063139
2400	-239.7288	-236.1164	-3.612373	1.242871	1.774889	0.038827	0.0851548	0.0045989	0.030474	0.015974	0.0014495	0.23067	0.0537876	0.106731	0.10266	0.085864	0.0575737	0.0101132	0.0738361	0.0252473	0.0867956	0.06027495	-0.02802532	0.0551615	0.0172014	0.219135	0.00512431	0.0263451	0.223398	0.0155439	0.00684431	0.059583	0.096396	0.0141176	0.178387	0.0619034	0.0154318	0.00542796	0.15306	2	56.76591	0.02064234	0.264838	0.628721	1.06318	2.04326	0.166237	0.218608	0.100572	0.0856482	0.372039	0.0568965	0.1250347	1.22414
2500	-239.6111	-230.9209	-8.69029	3.353383	1.980776	0.0147	0.00738449	0.170299	0.017715	0.0322214	0.0669455	0.110881	0.0255385	0.176198	0.423484	0.13465	0.203004	0.175619	0.0370144	0.094131	0.0718486	0.1114533	-0.007934399	0.095913	0.000828675	0.133207	0.00493937	0.0239974	0.0326554	0.171386	0.053472	0.0874849	0.0830485	0.0219767	0.218222	0.0167731	0.0105408	0.045555	0.09924686	3	56.60181	0.04398766	0.290969	0.652954	1.0695	1.98658	0.182056	0.22622	0.135596	0.123292	0.286164	0.0466722	0.09131246	1.086893
2600	-256.5063	-243.0756	-13.4307	2.335091	1.992409	0.0704814	0.0173152	0.0432508	0.0149589	0.0225077	0.0140208	0.167299	0.00383015	0.177449	0.258307	0.0179684	0.00566429	0.26877	0.0133381	0.144623	0.0807098	0.08294116	-0.01445962	0.118061	0.140956	0.297217	0.0224742	0.0256687	0.030985	0.0820104	0.0300246	0.0305917	0.00521923	0.0120869	0.10173	0.00270179	0.0914137	0.00885982	0.2136542	1	52.10238	0.01893926	0.292367	0.654204	1.0698	1.98363	0.213887	0.235457	0.129273	0.16361	0.180264	0.0775094	0.1991945	1.07259
2700	-250.4935	-230.5397	-19.95375	2.013607	2.031757	0.22367	0.0433238	0.178718	0.0111459	0.111106	0.0767613	0.014315	0.0901124	0.198112	0.204546	0.263969	0.141455	0.0575566	0.556738	0.0654881	0.178141	0.1609053	-0.008872319	0.19259	0.0132581	0.136065	0.00153388	0.129488	0.0403687	0.0718145	0.0427401	0.10271	0.0809175	1.59531e-05	0.0733538	0.0048654	0.0685829	0.0416954	0.1598226	3	54.83876	0.01351792	0.297036	0.658349	1.07076	1.97385	0.176612	0.152182	0.234622	0.0994576	0.253359	0.0837665	0.1509503	1.058776
2800	-241.3305	-233.3565	-7.974014	1.854591	1.968905	0.0820297	0.0887909	0.20989	0.0172878	0.0697895	0.0711302	0.00783943	0.0479672	0.105073	0.152238	0.035259	0.182752	0.0301215	0.0481982	0.0393286	0.0967151	0.05314452	-0.03068476	0.092974	0.055237	0.293126	0.0244863	0.00261638	0.0111534	0.101928	0.0601984	0.05164	0.0742104	0.00132187	0.140945	0.0232171	0.0515888	0.0153573	0.2417655	4	55.66255	0.02961501	0.289534	0.651666	1.06919	1.98961	0.16182	0.223281	0.162721	0.0939641	0.289907	0.0683075	0.2110808	1.14537
2900	-246.4532	-236.5064	-9.94676	3.27398	3.354317	0.0168373	0.0105989	0.0932069	0.0230614	0.0224423	0.143027	0.108984	0.235152	0.018772	0.120995	0.0844946	0.105419	0.127186	0.254294	0.111495	0.0399734	0.07640392	-0.00946463	0.0606207	0.0405485	0.254638	0.000375146	0.0780113	0.0964232	0.0395166	0.0666782	0.0479869	0.0771364	0.0223049	0.0671925	0.00554882	0.12988	0.0131381	0.215551	3	52.07662	0.02028242	0.414942	0.749433	1.08378	1.75184	0.182196	0.14408	0.117481	0.102461	0.326454	0.127328	0.2060863	1.045926
3000	-254.406	-244.6956	-9.710412	1.285961	3.18923	0.261045	0.0324066	0.112087	0.0184615	0.0585271	0.0621017	0.248159	0.0153556	0.0847376	0.0354705	0.101048	0.12477	0.00953253	0.0209648	0.132477	0.107674	0.1229187	-0.02804673	0.0793455	0.0263344	0.0961472	0.0336208	0.101463	0.0779576	0.0850257	0.0858431	0.0436379	0.0303296	0.01042	0.0533441	0.210033	0.0200844	0.0464129	0.2650643	3	50.80651	0.01472088	0.403391	0.741495	1.0833	1.77181	0.166375	0.248577	0.15082	0.104909	0.278235	0.0510842	0.2370176	1.118332
3100	-236.8907	-230.2903	-6.600402	5.559176	1.959719	0.0226622	0.00595638	0.00169985	0.0492135	0.166845	0.00755719	0.0634603	0.0737593	0.101477	0.0677157	0.0714517	0.151302	0.0470921	0.05168	0.0312241	0.138401	0.08672678	0.03058561	0.0760309	0.0106874	0.169	0.00280758	0.0428102	0.0983563	0.0754062	0.0232702	0.0098594	0.101129	0.00145735	0.265466	0.0247863	0.0697038	0.0292295	0.2104871	2	50.32612	0.02431612	0.288418	0.650661	1.06895	1.99197	0.170927	0.223497	0.111138	0.0749219	0.381472	0.0380441	0.2410727	0.873127
3200	-246.3859	-240.0445	-6.341468	1.573786	2.330035	0.0306084	0.0029202	0.0534069	0.0413729	0.114323	0.0195888	0.175759	0.112643	0.134343	0.0793609	0.162162	0.0759529	0.018954	0.0748767	0.0416118	0.0514451	0.07595516	-0.009849423	0.0635213	0.0346711	0.163806	0.00266599	0.00531675	0.0245815	0.0608911	0.114786	0.0167857	0.0288441	0.0609528	0.241159	0.0235474	0.0982053	0.0602663	0.125775	3	51.28774	0.1084828	0.329727	0.686071	1.07641	1.90779	0.133929	0.227331	0.120604	0.12719	0.314377	0.0765689	0.1159255	1.084963
3300	-242.8869	-238.2733	-4.613611	2.488615	1.106974	0.0159128	0.00171352	0.200467	0.00244869	0.0475554	0.0101627	0.112384	0.19019	0.0860984	0.0547208	0.0100976	0.0343664	0.00390579	0.29344	0.0723623	0.00372205	0.08393885	-0.01098595	0.0646413	0.00865208	0.0958136	0.00439479	0.021699	0.0188186	0.0945875	0.058329	0.0132435	0.0807936	0.0181073	0.250381	0.00960618	0.181781	0.0791525	0.1300051	2	51.46634	0.03905839	0.15779	0.506702	1.01569	2.31982	0.194201	0.148495	0.114982	0.14453	0.290054	0.107739	0.1190191	1.092304
3400	-254.6558	-243.6973	-10.9585	2.348527	3.756426	0.0264638	0.0301201	0.00618853	0.0407775	0.0648924	0.0389943	0.0369078	0.0168781	0.0964077	0.158645	0.160642	0.147045	0.187676	0.274681	0.0398786	0.0404348	0.08500513	-0.02058709	0.0552023	0.0197936	0.154719	0.00660278	0.010482	0.147247	0.117975	0.0071841	0.0794485	0.0080331	0.0188674	0.216006	0.0072514	0.0581332	0.0930549	0.1181294	2	51.26888	0.04837833	0.44046	0.766341	1.08435	1.70885	0.16476	0.161099	0.286557	0.0971	0.228657	0.0618265	0.09754235	1.211058
3500	-258.5282	-237.0476	-21.48067	1.393289	1.619148	0.0178123	0.0343957	0.0502193	0.0257284	0.311534	0.195894	0.394764	0.0970139	0.427891	0.0589372	0.216035	0.0217481	0.0905538	0.0182523	0.406599	0.0481502	0.1851685	0.02978477	0.124637	0.0338716	0.160172	0.0136296	0.0659802	0.0573994	0.0179321	0.021636	0.246062	0.0749483	0.0102563	0.0793813	0.00285703	0.0715069	0.0197296	0.2341812	3	65.41627	0.02883666	0.243155	0.607258	1.05671	2.09287	0.204605	0.186616	0.121004	0.13835	0.28227	0.0671553	0.263966	0.8871644
3600	-248.2673	-233.0886	-15.17866	4.325776	1.327678	0.011358	0.0126936	0.15128	0.0117745	0.0156	0.00397188	0.113782	0.00344657	0.0628927	0.492049	0.0560183	0.093947	0.126184	0.0869213	0.13237	0.00240536	0.1611205	-0.009585069	0.127822	0.0105235	0.195566	0.0308393	0.0123017	0.0784125	0.103142	0.0450937	0.0565578	0.0823448	0.00485572	0.153109	0.0110313	0.0365939	0.0518065	0.1353019	1	59.73262	0.03448175	0.197434	0.557112	1.03847	2.20699	0.190929	0.202478	0.159212	0.101384	0.240787	0.105211	0.1257168	1.076243
3700	-248.4815	-237.4011	-11.08031	1.280352	2.605755	0.0120591	0.16059	0.0762194	0.169812	0.0191663	0.15	0.247981	0.104836	0.0634602	0.0035897	0.0653859	0.0108961	0.00905273	0.0805472	0.100391	0.166369	0.1169998	0.007388257	0.123183	0.0424497	0.110905	0.0244479	0.101163	0.0912619	0.185532	0.0345946	0.0980362	0.0346339	0.0286224	0.0986243	0.00856133	0.000948108	0.0170363	0.264442	2	52.44346	0.02072729	0.356259	0.707065	1.07973	1.85694	0.218644	0.143945	0.1478	0.0891076	0.329653	0.0708502	0.2718303	0.9728203
3800	-253.8567	-241.8243	-12.03245	2.881894	2.493797	0.0165193	0.213592	0.124373	0.0149655	0.0781028	0.501922	0.0138352	0.0481219	0.0265628	0.0799467	0.282312	0.00659413	0.0829309	0.0598057	0.0955811	0.613266	0.1621863	-0.01248496	0.0649933	0.0222489	0.0763242	0.005925	0.0164787	0.0560668	0.193659	0.0338899	0.00104814	0.0797793	0.0792371	0.159405	0.0596279	0.144938	0.00637829	0.1582003	3	54.2967	0.03740067	0.345868	0.698992	1.07856	1.87658	0.157352	0.193343	0.226048	0.106717	0.270329	0.0462096	0.1457153	1.08568
3900	-251.3591	-236.957	-14.40205	2.347389	1.833389	0.0780521	0.0573517	0.172866	0.0129401	0.036796	0.0713978	0.0143492	0.0702577	0.101922	0.0851663	0.0769416	0.0401715	0.344301	0.0737202	0.139559	0.0529293	0.08057639	0.0004548607	0.096882	0.00720718	0.0837257	0.0256144	0.0545207	0.0154445	0.0800608	0.0668658	0.106304	0.0639573	0.0155844	0.238649	0.0127345	0.120563	0.0118872	0.2142725	2	60.38299	0.04969475	0.272541	0.63604	1.0652	2.02622	0.154032	0.228909	0.136822	0.0924951	0.310918	0.076824	0.2147274	0.9978817
4000	-250.3744	-235.2773	-15.09705	1.665363	1.98875	0.105264	0.0594359	0.153441	0.0045567	0.261901	0.0404685	0.00133482	0.284033	0.132352	0.0433833	0.142507	0.0398258	0.0993539	0.0396249	0.0428379	0.0647547	0.104254	-0.006472259	0.0932632	0.00256561	0.194179	0.0421127	0.0942673	0.0385842	0.149013	0.00264754	0.0685699	0.0607226	0.00233471	0.163854	0.015794	0.059745	0.0123471	0.1178733	2	74.54138	0.02958284	0.291928	0.653812	1.06971	1.98455	0.220806	0.204185	0.133241	0.0929067	0.307871	0.0409903	0.111401	1.058099
4100	-248.8411	-235.4228	-13.41831	1.441674	2.095073	0.0117237	0.0144994	0.0911258	0.0363585	0.0828941	0.235165	0.205187	0.0073999	0.013835	0.187478	0.0392737	0.0767177	0.0882036	0.0448883	0.0571084	0.0455114	0.06527712	0.01016454	0.067626	0.0029161	0.13774	0.00830853	0.0906455	0.0766132	0.101711	0.0248606	0.0300296	0.127186	0.00162747	0.260713	0.00415271	0.0413641	0.024507	0.1378779	1	63.06841	0.009939883	0.304365	0.664757	1.0722	1.95868	0.20588	0.155888	0.144253	0.106157	0.34847	0.0393503	0.1480424	0.9313404
4200	-243.7129	-236.4742	-7.2387	2.817734	2.207533	0.0699315	0.0765124	0.135292	0.0229211	0.0681515	0.0741025	0.0373134	0.110658	0.108603	0.100334	0.0115636	0.0165008	0.101273	0.201877	0.0210389	0.0770871	0.07450608	0.002385715	0.154017	0.0386266	0.100985	0.0204602	0.0397091	0.0394036	0.0192363	0.0961268	0.282227	0.0233865	0.0150002	0.0994551	0.0246557	0.024496	0.0222148	0.2295556	3	59.63108	0.03213908	0.31685	0.675411	1.07441	1.93333	0.164939	0.169117	0.141509	0.127976	0.327035	0.0694239	0.2319413	0.9897141
4300	-238.5855	-234.2256	-4.35989	3.789398	2.925169	0.0233218	0.0051451	0.124231	0.0413844	0.0158258	0.0440081	0.181604	0.0588497	0.114751	0.0215598	0.0952723	0.0349306	0.11884	0.262273	0.0918233	0.0118456	0.09468605	-0.02194766	0.111958	0.0385517	0.1011	0.000693022	0.0325897	0.0054435	0.0852172	0.0376975	0.147045	0.100555	0.012401	0.263991	0.0307437	0.0145355	0.017479	0.2011212	3	55.48006	0.05023392	0.383389	0.727299	1.08212	1.80719	0.142653	0.264516	0.168681	0.0791068	0.281078	0.0639662	0.1791735	1.122494
